SampleID	autosomal_coverage	mt_coverage	mtcn_avg	study
71930	39.58590909090909	14531.95	734.1981191654514	MSBB
71931	40.26409090909091	38204.36	1897.6889400661541	MSBB
71932	38.905	29440.97	1513.4800154221823	MSBB
71933	37.35136363636364	38885.44	2082.1429910067786	MSBB
71934	32.55	26714.63	1641.4519201228882	MSBB
71935	28.768636363636364	27405.76	1905.2526267557787	MSBB
71936	28.887727272727272	25513.09	1766.3618711941215	MSBB
71937	31.190454545454546	15401.7	987.5906090149958	MSBB
71938	38.03	31335.56	1647.938995529845	MSBB
71939	36.06454545454545	28205.26	1564.1544705200272	MSBB
71940	39.51681818181818	34682.47	1755.3270529233814	MSBB
71941	34.37954545454546	46500.8	2705.1433859985455	MSBB
71942	28.566363636363636	25073.24	1755.4379912802726	MSBB
71943	30.42590909090909	34265.06	2252.360637614473	MSBB
71944	29.827272727272728	20763.06	1392.2198110332217	MSBB
71945	30.026818181818182	29239.21	1947.5396842216805	MSBB
71946	34.307272727272725	41396.85	2413.298796968573	MSBB
71947	34.11272727272728	23765.16	1393.3309881675725	MSBB
71948	39.94045454545454	44086.19	2207.5958073950997	MSBB
71949	38.92590909090909	34114.57	1752.7950301855508	MSBB
71950	30.067272727272726	31691.98	2108.0714760839332	MSBB
71951	36.902727272727276	26819.28	1453.5120833641267	MSBB
71952	33.86772727272727	24176.49	1427.700760981895	MSBB
71954	39.04818181818182	44075.59	2257.497683514539	MSBB
71955	31.265	26919.68	1722.0329441867902	MSBB
71956	29.96590909090909	23362.28	1559.25721653394	MSBB
71958	27.313636363636363	21492.56	1573.7604260276253	MSBB
71959	27.444545454545455	24853.29	1811.164265129683	MSBB
71959	27.444545454545455	24853.29	1811.164265129683	MSBB
71960	31.145	28221.18	1812.244662064537	MSBB
71961	29.938636363636363	30327.82	2025.9987550292265	MSBB
71962	28.43	24999.04	1758.6380583890257	MSBB
71963	28.439545454545456	24310.26	1709.6096025061133	MSBB
71964	35.305	30010.67	1700.0804418637586	MSBB
71965	37.12	22774.81	1227.091056034483	MSBB
71966	29.894545454545455	33437.47	2237.0281595912907	MSBB
71967	32.481818181818184	32755.91	2016.8766302826755	MSBB
71968	34.974545454545456	24944.51	1426.4379808692033	MSBB
71969	34.85227272727273	32458.43	1862.6291750896642	MSBB
71970	32.26863636363636	27407.81	1698.727500669099	MSBB
71971	28.341363636363635	17109.63	1207.3963849817967	MSBB
71972	30.849090909090908	28870.06	1871.6959981139862	MSBB
71973	28.485454545454544	28553.15	2004.7529839790645	MSBB
71974	27.994545454545456	22516.32	1608.6219393388321	MSBB
71975	30.701363636363634	28416.98	1851.186829131072	MSBB
71976	27.825	29988.9	2155.5363881401618	MSBB
71977	32.002272727272725	32948.3	2059.122505503871	MSBB
71978	34.16045454545454	29666.79	1736.908386890743	MSBB
71979	26.733636363636364	24313.56	1818.9489577311524	MSBB
71980	30.904545454545456	28835.54	1866.1034858067362	MSBB
71981	28.670454545454547	29653.57	2068.5803884264765	MSBB
71982	27.405	27299.56	1992.3050538222951	MSBB
71983	28.817272727272726	26771.1	1857.9898419508502	MSBB
71984	32.39863636363636	32076.97	1980.1432159041487	MSBB
71985	29.997272727272726	28603.99	1907.1060399430253	MSBB
71986	31.751363636363635	24747.15	1558.80864100325	MSBB
71987	31.110454545454544	26549.61	1706.7966629165876	MSBB
71988	31.703636363636363	49958.41	3151.5886333658314	MSBB
71989	28.575	29272.72	2048.8342957130362	MSBB
71991	27.672727272727272	29076.7	2101.4697766097242	MSBB
71992	32.682272727272725	38389.53	2349.2570617932993	MSBB
71993	30.77227272727273	24436	1588.182986454748	MSBB
71994	27.349090909090908	28404.25	2077.162278952267	MSBB
71995	28.506363636363638	27627.5	1938.3391268297348	MSBB
71996	28.126818181818184	22812.78	1622.1372678937926	MSBB
71e97197dc19407f956a3cf705858816	19.10681818181818	2579.53	270.0114666349471	DIAN
72866c9990384770b4203e692fa5c150	19.668636363636363	9393.68	955.1938249636015	DIAN
72d518ea638741b8b18fbf043b9ecc9b	17.812727272727273	3718.36	417.49474328876187	DIAN
731	27.985454545454544	22442.16	1603.8445945945946	MAYO
732	38.658181818181816	41857.35	2165.5105352271657	MAYO
732a41fd07ef4c91ae13c10a377385a9	20.132272727272728	1953.27	194.04366575602265	DIAN
736	34.36636363636364	25475.97	1482.6107451789542	MAYO
73f44e65d3fd47e09a348bcb6289836f	19.426363636363636	9431.69	971.0196078431374	DIAN
7411c5b54330434995e58c5a7ba0a263	18.588636363636365	3327.46	358.01012348697884	DIAN
74169311200f4effb878fc0c0eb98a59	18.797272727272727	11327.89	1205.269526527059	DIAN
742	40.98409090909091	27929.73	1362.954716353352	MAYO
744	30.97681818181818	27586.22	1781.0880277040017	MAYO
746	34.915454545454544	18355.87	1051.4467154424974	MAYO
751	28.714545454545455	13155.13	916.2694231621604	MAYO
75437fda4d9f47d9b1c31dbc00f3398f	18.504545454545454	1930.54	208.65576025546548	DIAN
75dfe46a557b448e96506d6dfc7140a3	18.885454545454547	11117.66	1177.3780687397707	DIAN
761ab806bd214d009eac71a58f47a56b	20.891363636363636	2359.97	225.9278083592611	DIAN
766	27.540454545454544	22891.39	1662.3828747792504	MAYO
7671077424c648d38e756a12c9e6ac0e	18.744545454545456	13989.05	1492.5995441098014	DIAN
76859509ae9e41eaa765ac37bb2ad236	24.10909090909091	10599.5	879.2948717948718	DIAN
76fc2513575f4270b7a128c57b8f2e64	18.186363636363637	8601.34	945.9109222694326	DIAN
775	33.68727272727273	19264.96	1143.7530224525042	MAYO
777	32.055	25544.4	1593.7856808610202	MAYO
783	33.570454545454545	35094.5	2090.796831629544	MAYO
785	37.512727272727275	13509.97	720.2872721985265	MAYO
785c44ce3e95422fae4adaffe8afe691	13.447727272727272	8020.43	1192.8305560250128	DIAN
786	33.06363636363636	20569.87	1244.2593896068188	MAYO
7867750f18e24c7ead664d1746f74721	17.324545454545454	1711.79	197.61441989820014	DIAN
787	38.804545454545455	22274.79	1148.0505564015461	MAYO
78b3d2669ed842d38d4caed260f565cf	19.361818181818183	1558.24	160.9600901493098	DIAN
78decc0f5e024a8da89cdfe1f3926659	17.612727272727273	10265.98	1165.7456384845668	DIAN
791	41.218636363636364	44577.33	2162.9696628841766	MAYO
797	33.42636363636364	26611.52	1592.2473823057467	MAYO
7abf43ca516c4e5aa3ee28e3e85afefc	15.016363636363636	9759.22	1299.81135730718	DIAN
7af12046e75045dbb7e8e5e414ee319d	19.426363636363636	8337.98	858.4190182039403	DIAN
7b15053e89f74e4ea2e68e9037d073d7	18.118636363636362	12809.07	1413.9110408670128	DIAN
7c0ae65357364d2db0e188f72a75b715	20.127727272727274	1790.72	177.93563830988458	DIAN
7c8cde5528a64ff5bf515e56bd4f7a69	19.46818181818182	10683.35	1097.519028718188	DIAN
7cb6b041d44848a98cf19b79bd19c161	17.618636363636362	9515.05	1080.1119682154742	DIAN
7cddc527681342268ea86362537b451c	18.38	12606.13	1371.7225244831338	DIAN
7d21f41b092442d8a37d7ca05c2c3e2a	18.638636363636362	7309.97	784.3889281794904	DIAN
7d46561bff07454eabdc42d6a97644ff	19.243636363636362	9202.85	956.4564436885867	DIAN
7dbbe9d4c1084d18950274c9b597c59f	19.283636363636365	8592.42	891.1617952102583	DIAN
7e1f1bf2bcf24f71a950326b6be67fd2	18.193181818181817	3923.98	431.36819487820117	DIAN
7ea0f60a88114b4787d417f1c6f951a7	18.208181818181817	8117.86	891.671676069699	DIAN
7f89f4cd97104ab49f9f01ea3cee53a0	18.98181818181818	11205.8	1180.6877394636015	DIAN
7ff9c89e49c24f84b8a2cf2bfc430e55	20.16227272727273	9946.28	986.6229005568456	DIAN
80b2d13d38a043e380f81b7cadf51fec	18.44090909090909	8712.04	944.8601429627804	DIAN
810ff297fd81492c8a2b01b3956c8f7e	18.047272727272727	7465.09	827.2817852105582	DIAN
812	38.495909090909095	24359.5	1265.5630468408685	MAYO
813	35.584545454545456	27541.86	1547.9675037682343	MAYO
8157d59b11974e439d20eabd5e4def45	17.366363636363637	11632.66	1339.6771187771553	DIAN
816	34.89727272727273	23641.88	1354.9414124573423	MAYO
81814c4edb8c426aac0f850323b1c570	19.705454545454543	2106.5	213.79867134157595	DIAN
8193305c6e2747d9a58c2b5a81fe5f4e	18.819545454545455	9697.51	1030.5785571093882	DIAN
828	37.086363636363636	16008.75	863.3227111165584	MAYO
82c236e9c1e2440dafa3894e7f2fa098	18.225454545454546	1950.03	213.98972466081403	DIAN
82ce7c79b31a44d59fe5403972a56f8b	19.337272727272726	7826.56	809.4791970288187	DIAN
831b8383be1d4d2cb99e4f0553338e22	18.03727272727273	11469.69	1271.7765233607176	DIAN
834	31.915	25108.3	1573.4482218392604	MAYO
8364e9e819d84cef9982851345839f9f	18.75	2228.63	237.72053333333335	DIAN
8365476b1ac9463387a2554d895839b0	20.387727272727272	2122.82	208.2448888591622	DIAN
83c1836ca4b3494fbcd566180d1e4a65	18.057727272727274	8157.87	903.5323080021144	DIAN
843	29.494545454545456	26372.61	1788.3042164961164	MAYO
847cdc6f77e54336874caaa8637b164c	18.52	2353.4	254.14686825053997	DIAN
849	41.31363636363636	31279.3	1514.2361095830124	MAYO
84ea15397aa546e3837c11920c6a76a7	18.936363636363637	9137.62	965.0870859337494	DIAN
850	38.66909090909091	24178.46	1250.531596765093	MAYO
851	37.09409090909091	36155.86	1949.4134571789186	MAYO
859	35.712272727272726	37196.45	2083.118612139957	MAYO
864a826ddbb94692bd19caf73dcb47be	18.508636363636363	11631.65	1256.8889216336354	DIAN
86be0b41623f4c19aeadb2007c42065b	20.56590909090909	1634.69	158.97084760747043	DIAN
871	40.04181818181818	36695.81	1832.8743132179993	MAYO
87bf19c42ed64acab368afb9b9752507	19.416363636363638	2539.91	261.62571401816643	DIAN
87cbe2ca38994708b955d86fcdff22f6	15.639090909090909	6930.83	886.3469162355403	DIAN
88336b2775b6401e84b7e9a408327875	18.97909090909091	10070.63	1061.2341811562962	DIAN
8836bbfc60df4cfeb8a3d5f2c0e5d1b7	19.35318181818182	8952.82	925.2039363975854	DIAN
8851d6e2e42c46c296476a01821618df	19.339545454545455	11386.87	1177.5736949726186	DIAN
886	49.25181818181818	30017.69	1218.9474869409528	MAYO
888bcdc4faba4a90a25ce74358630ca3	20.150454545454544	1560.7	154.90469423202728	DIAN
888daffe05ca46598627bce71b69a5d4	19.583181818181817	10640.91	1086.7396420862058	DIAN
8898f92e0f904bd0b6190ceb3501260b	18.08818181818182	5102.55	564.1860581997286	DIAN
892	35.14863636363636	25432.49	1447.139498493411	MAYO
893b3413315e497588894a2df1ad099a	23.19590909090909	11769.62	1014.8013560384865	DIAN
894	38.05954545454546	24621.59	1293.8457202230952	MAYO
896	31.937727272727273	20599.5	1289.979078604671	MAYO
896a299f15e44212a3f7088a4f361d28	19.865	2808.52	282.76063428139946	DIAN
897621e41b614fcd81229f8ec61b7e0d	19.333181818181817	11196.48	1158.26562904098	DIAN
899a85adef394a5e99482967232be2cb	19.826363636363638	11459.08	1155.9436929707917	DIAN
8aa1bfa293fd45f69b25f6ef8cf35b84	17.975454545454546	9910.46	1102.6658574824253	DIAN
8b3caf1f68df474cafbeb1bfdf7e1324	18.19318181818182	9637.14	1059.423260462211	DIAN
8b91fb178f00440b8db0afd26ccb845c	21.17409090909091	11213.83	1059.2029710409377	DIAN
8bfd5019552a4674aa6f861e2e61311c	18.05590909090909	12125.49	1343.1049014424893	DIAN
8c306ce928f44d27b58f6befe2470c76	18.383636363636363	522.56	56.850558797349414	DIAN
8ca10a2700994e8c8f1d9f11bcd6f05d	20.275909090909092	12756.94	1258.334700831708	DIAN
8cc62cd6e91f4605b0df9d8d3807e7bf	18.57090909090909	6562.11	706.7085373017427	DIAN
8cd84c8c864f4eb5b5dd231953a0f0ab	19.954545454545453	1982.76	198.72765375854215	DIAN
8d2691fe710e451e98118ff7ffffab1c	17.675	7106.92	804.1776520509194	DIAN
8e08fcdd30eb4b3c9336db73a8a0f496	19.579090909090908	8772.61	896.1202581603752	DIAN
8e78ab0a2e4447fea2b6447500abac81	13.481818181818182	7401.06	1097.9320296695887	DIAN
8ea3fa0dcb04456bbf8727af4519824b	24.296818181818182	13457.14	1107.728583989673	DIAN
8ee0f088bcab434a851cf183cd13081b	19.194545454545455	1900.99	198.07606327555175	DIAN
8f1dc35a770f4dad8921b5460e854f90	19.622272727272726	7682.64	783.0530241608562	DIAN
8fb06b954fd346c9a82587b115518b4c	21.190454545454546	12133.1	1145.1476865655634	DIAN
8ffadcce4d20454fa9d5a26992471ce7	20.128636363636364	14919.15	1482.3805975204932	DIAN
90239a3d977e4521817299c0730719e4	20.656363636363636	11718.5	1134.6140304550656	DIAN
909dd64e0ce847b9a9e8f02118db97fc	17.492727272727272	3881.45	443.7787132314728	DIAN
90cffcba961b4654b769b0e1bde34314	18.414545454545454	8523.57	925.7431872037914	DIAN
90e12e5d56f1422da4dda982e6390647	18.218636363636364	1680.75	184.50886953918317	DIAN
9125a16b6dc44e5482c5ee812e00a2d8	19.81681818181818	9138.94	922.3418125100352	DIAN
9136f6de996a49ecb4ededa51d15bc21	21.273636363636363	10603.39	996.8573137900089	DIAN
9177d363b4ef42dda72364cf8413fbc9	18.71090909090909	9583.92	1024.4205616558158	DIAN
91ced00ce7424157b331d79a939cd093	19.88909090909091	1587.2	159.6050827315111	DIAN
926962c683bd485187175be77a7d5bf8	19.637727272727272	9577.05	975.3725435733629	DIAN
92ec503a27c1445d80c0a58718d563d6	18.11090909090909	10329.09	1140.6484288726033	DIAN
931	38.411818181818184	25312.43	1317.9501100513573	MAYO
931b75b03be2449182665252018f0342	21.46181818181818	11232.5	1046.742629617079	DIAN
933	31.833181818181817	29883.26	1877.4912398440736	MAYO
935812ede5c340589d604ab4237215ce	19.491818181818182	5502.2	564.5650855836948	DIAN
937	33.01318181818182	17102.17	1036.0812898429	MAYO
93a8cbecae014990983c4b7a2a6009de	18.24909090909091	11110.58	1217.6584636843677	DIAN
93a8d62fdf9d49878205612653a666b5	19.091818181818184	10872.46	1138.9653826008284	DIAN
93fddc1b323d407d8b065f1013abfa7b	21.293636363636363	2187.14	205.42663194296205	DIAN
945528e0150b415b920dcc737c3393f0	18.249545454545455	8419.91	922.7528456499539	DIAN
946	34.22636363636364	29650.8	1732.629286302425	MAYO
948	31.505909090909093	21349.52	1355.2708438532454	MAYO
949e509b7f82496db5c442448c225c0c	18.807727272727274	8598.79	914.3890567223337	DIAN
952	37.36863636363636	13417.59	718.1203975137147	MAYO
95aaae333aed4455bd4d604625d6fd26	16.18318181818182	7354.02	908.8472319748336	DIAN
962	27.960454545454546	11065.26	791.4935704647799	MAYO
966	30.398636363636363	32437.53	2134.1437564484054	MAYO
967590b59a8e4223b3eb81fd9d56219f	19.807727272727274	1486.31	150.07375450352248	DIAN
96a4e78a35074dcfbbcc67de2b3dabe9	18.811818181818182	8387.1	891.6841443966559	DIAN
96b381906e5647e8869d0d7e7a9fc7c8	18.429545454545455	23119.51	2508.9614995683805	DIAN
96b727d5a1bf41b7acce63839354c5ba	18.218636363636364	9741.39	1069.3873905341682	DIAN
970039ec7797455fbbda940a39777e2a	18.793181818181818	13506.5	1437.3829967347926	DIAN
976	35.85909090909091	25386.98	1415.9299277474965	MAYO
981	33.54318181818182	17347.14	1034.316904939359	MAYO
98149c6ee97a466bbfebc55d8b128cfd	19.435909090909092	10644.7	1095.364250801001	DIAN
9866f2edf71e4487b6996c2c181e444a	18.651363636363637	8744.63	937.69336875198	DIAN
98f54504886f4258b800d2562265e7cf	19.330000000000002	11389.68	1178.4459389549922	DIAN
990a5e2946c441fa95295bd38bec5553	17.48318181818182	8269.72	946.0200192392688	DIAN
991	34.83863636363636	30108.09	1728.431026159567	MAYO
99cd9acb9371444786283f52065ef8e3	18.636363636363637	1604.36	172.1752195121951	DIAN
9a39b2376be4493693e6d3c3524dc84a	21.232727272727274	1933.92	182.1640691899298	DIAN
9a8d3e04c9724e77ae5e4d841a8285cd	17.83409090909091	9976.91	1118.8582643048298	DIAN
9ac7a0156ed64ac98e186b865f568823	20.00090909090909	17512.69	1751.1894004817962	DIAN
9b04071357b44f1296c57288459cbf6c	18.935454545454544	3036.05	320.6735801046618	DIAN
9b1617a7943f46649e5c1dc8737ba09a	19.48181818181818	10387.1	1066.337844143724	DIAN
9b3610ee41c0484b87087ff26cd50af4	17.92590909090909	10637.34	1186.8117757435912	DIAN
9c8fdba4bb4045549d500c6c9fab1e33	17.606363636363636	11830.36	1343.8731863479115	DIAN
9d212a7917134910923ca39b91ff0f0a	16.089545454545455	7426.66	923.165918015651	DIAN
9d457e2dafe9403a87591250013d0be9	26.172272727272727	16845.94	1287.3119713784538	DIAN
9e518c37ef194df096419fc87e5bbb66	18.708181818181817	1613.68	172.5106176199038	DIAN
9e6aba5f89ba43ffb0b57cff0b114ecb	18.49772727272727	11308.03	1222.6399311954788	DIAN
9e793728c2374c579abb54fb2b19b7c8	18.85363636363636	8930.03	947.3005448671587	DIAN
9f6c3ef311434bd3b874589cd109a57a	20.920909090909092	1986.02	189.85981836353363	DIAN
9f788f077b4a47428401190d8a5c01c9	20.27227272727273	1221.08	120.4679925558869	DIAN
9fa07cfe8a5a454fabd5e7d3bece2f45	19.907272727272726	8434.02	847.3305324687187	DIAN
9fe8cf81ddb34e61ba3ed517dc52ccf0	18.371363636363636	7649.86	832.8026325556077	DIAN
a149ca4a22a74bbc848a831945d72be2	21.506818181818183	9565.9	889.5690584381274	DIAN
a1661c9e53e447e4917a52640a1af4dd	19.00590909090909	9453.06	994.749575490876	DIAN
a21aae4d3ef542ea9e504034e26311af	18.380454545454544	13607.33	1480.6304127408068	DIAN
a2aeefcdc9c44af7bc794274bd0cba8f	18.750454545454545	1868.69	199.32210128239316	DIAN
a311faf7c32c4d7c81f275042361dfeb	18.756818181818183	1593.28	169.88808917969223	DIAN
a31249defce2492f958bce0eaa39090c	21.03681818181818	10365.31	985.4446533134548	DIAN
a32b5da34703463b83905dbf84b30d27	17.632727272727273	9576.61	1086.23128480099	DIAN
a3b9f4e92a2c4d13b83e380fe8947521	19.996363636363636	9777.62	977.9398072376797	DIAN
a5289d70a62141f4809676380a5d2f41	18.758636363636363	10559.15	1125.7907872737405	DIAN
a6863bbfae3b402d8351773526ed4f8e	19.505	10541.27	1080.878749038708	DIAN
a6a217e8aeac4b4f8fee491ad39555ce	18.52409090909091	9756.49	1053.3839471940717	DIAN
a71a2eb720e04855ae6e7e51f1c75c45	19.46727272727273	9750.08	1001.689362099561	DIAN
a73bb48d1da248fbb95e555e6e55212a	15.500454545454545	2220.61	286.5219201782939	DIAN
a82befb9a7764a24b7f4271e7d10c7f2	17.956818181818182	8025.33	893.8476648525503	DIAN
a8cab9d193f44b64bb7b0c4dd1cf145f	17.330909090909092	7865.01	907.6280948384389	DIAN
a9f5cdbab6624adfab7bfc4a8ee69926	21.572272727272725	12423.36	1151.7896289428772	DIAN
aa9c8667f5154b46b1e415f5541f4fc9	19.042272727272728	3501.77	367.78908170816123	DIAN
ab61a5f8679a45a3b159da92c6a33ae0	19.49	10772.53	1105.4417650076964	DIAN
abd26be8fecf412daa364112e6a4aff4	19.371363636363636	10578.24	1092.1523335758031	DIAN
abf5010305ac466eb0d6c4d9c6e1e045	19.196363636363635	2045.06	213.0674370145861	DIAN
ac91211045254f84b703c0101a9b4bdb	20.371363636363636	2965.85	291.17834750206396	DIAN
ad2bff0da3a14ac6936545c91a5156d3	18.89727272727273	8532.45	903.0350699956704	DIAN
ade3e3692408421b9248fb9e4856fbcc	18.94909090909091	11674.54	1232.2005373248896	DIAN
ae0443d5c1af4a01a3c025992c034f92	18.724545454545453	7477.68	798.7035005097831	DIAN
ae143cfaa21b4250b0b7fbc4ae02e344	18.509090909090908	13815.4	1492.8231827111986	DIAN
afd791d07d15420ebf1f172ead36e102	18.78409090909091	13103.56	1395.176382335148	DIAN
aff3a3e8b1f54c29b558f9a2ed56d43a	18.307727272727274	9769.99	1067.307793529806	DIAN
b0b9af2013c048dbb805b86c14be17f5	18.18181818181818	12323.32	1355.5652	DIAN
b0bc2fb75413415d87ddd04aa29e25da	18.958181818181817	7896.46	833.0398005178863	DIAN
b129d752271a4a0b9038a35a0002b8c3	20.489545454545453	11922.27	1163.741775184684	DIAN
b12b372d12b04899ad5ca8e1bee3fe83	18.95090909090909	12988.71	1370.7743451981196	DIAN
b146444cea1b481791cd6f100cb34feb	19.705454545454547	11571.44	1174.4403026388632	DIAN
b15e103d052d4a459798f4ba320319c8	19.518636363636364	1681.44	172.29072448242937	DIAN
b17ea84a7ab340d4bf707e4c60b6d182	17.778181818181817	10914.03	1227.8004704438538	DIAN
b1c80280c7b544e1b8cbd0f8153c8ee4	14.391818181818183	7175.52	997.1665719158613	DIAN
b27bfd45d6cf4a979cd63bf9d67b7ebe	20.711363636363636	1752.96	169.27518929002525	DIAN
b319ba89e4664a8b932517557b43a3ee	17.005909090909093	2405.05	282.84874241573783	DIAN
b3ddf11b862549e1a06bd389cf8b4a3c	18.060454545454544	1508.92	167.096569602094	DIAN
b434df22a28a4ae295c60a9bb329d875	18.788636363636364	2023.83	215.431280996734	DIAN
b4a94640b7a24988b31df35c0dd3aa40	20.19090909090909	8814.85	873.1503827104908	DIAN
b5153899de29475da73931ef024794a6	18.677272727272726	9467.87	1013.8385981990754	DIAN
b597207019444735b82f60f1fda2b6e3	18.565	8714.26	938.7837328305951	DIAN
b5e9e1e6a1aa4796a87492571bf368d2	18.197272727272725	2137.39	234.91322375980417	DIAN
b60fac2940d64ee292eaf9f1a15c01d1	18.88	2945.37	312.0095338983051	DIAN
b62b3b0c749c4b808c658f59b236b050	18.618181818181817	10180.22	1093.5783203125	DIAN
b6d07d85e3984751940c944c485f22da	19.455909090909092	2428.17	249.60745742120878	DIAN
b6f4ac110fc14b07ad0a4a3e94115d71	19.15	11507.38	1201.8151436031333	DIAN
b738c25a94d840c2a2115c264a6ae6cb	20.507272727272728	1864.64	181.8515825871088	DIAN
b7c420a5d5ba484d8abcc4406e02a378	17.043636363636363	6699	786.0998506507361	DIAN
b888f53b8b9942e1b15b4f067e705f60	16.530454545454546	1741.8	210.73830670662963	DIAN
b8f2dc60ed1f4b2e9e699df017d4340d	21.25181818181818	10192.63	959.2242802754845	DIAN
b9a57c6ea577414b9a8fe1b4c599f884	14.715	7472.09	1015.57458375807	DIAN
b9edbc8115d241b0ba8d1fbee4a22c3d	18.766363636363636	2052.99	218.79465194012496	DIAN
baba257b1b7a44a09ca31c32540c741a	20.80181818181818	10341.95	994.331352154532	DIAN
bb3673818a744f57a75367afc390d643	17.396818181818183	12207.47	1403.4141039375015	DIAN
bbb4c2d3d8194bd0ab9b5b7f95172ad4	19.544090909090908	12685.23	1298.1141009837895	DIAN
bbf885b08c974562b6c66f6122e630d6	17.653181818181817	1825.77	206.84882972423205	DIAN
bdf02ea911ad4703929c5be8b54b0d58	20.172727272727272	2007.32	199.01324921135648	DIAN
bf16c5d19ecd463685a159c5a83a7b6d	19.678636363636365	8591.22	873.1519645208231	DIAN
c00b687d02c149f5a8f6185d0c0e69ce	20.23909090909091	2376.29	234.82181197502584	DIAN
c0e5c12978fb4235af60b48f75044ece	18.4	12477.41	1356.2402173913044	DIAN
c162a00b72da470bac8d4d05cbb8e1aa	21.64409090909091	8578.82	792.7170548333578	DIAN
c1671790ba094df5b66068327956e444	18.737272727272728	14238.56	1519.8113628644896	DIAN
c1c32f436de04f9986cd1952691c11ee	20.492727272727272	10175.88	993.121107266436	DIAN
c22a496b115a41dfad3715d7dc8d9fa9	18.649545454545454	7827.65	839.4467327987521	DIAN
c2666b2d8f7d47a6a0a978f3c75949e6	17.85181818181818	8488.85	951.0347812802363	DIAN
c26f26d6b6a64f9590e6679b2b79fe63	20.55590909090909	11563.99	1125.1256219180507	DIAN
c2be16249c544318a34372ce608da423	19.211363636363636	11084.43	1153.9451555660712	DIAN
c3888bb7900b4609aa14dcff729f2669	19.64727272727273	12133.12	1235.0945770868036	DIAN
c3ad39013b45424da5a411efe893585c	16.947727272727274	2392.95	282.39184658709934	DIAN
c434feaf89e0449ba32480960f919029	18.98318181818182	13135	1383.8565237171658	DIAN
c451f73bd5664c5c8774baff914bef29	18.28909090909091	11311.53	1236.9701759618254	DIAN
c469e2d4bf5446b6998495064d94bfff	18.367272727272727	12926	1407.5034646604634	DIAN
c53c06b1e4b54d489e6f1a68eee505d0	18.413636363636364	1720.46	186.86803258454702	DIAN
c5489385f9404362b34076afbbb965da	21.012272727272727	12357.34	1176.2021329526035	DIAN
c5f36bb6ebc74fddb54e901c7c70c8e3	18.565	7553.06	813.6881228117425	DIAN
c6179de559004d798d7f66a2b233b4af	19.440454545454546	8643.15	889.192171900208	DIAN
c66c1c1a7c5b451b9163e92e28415e30	19.85	12704.27	1280.0272040302266	DIAN
c6e900d4e854451689d60cd312a62383	20.329090909090908	16818.13	1654.587514533584	DIAN
c70b8fd96d5b4230bdee9175970a3da6	19.99909090909091	9916.55	991.7000772762398	DIAN
c8af8652f188459d9cba93e9fd803e03	19.502727272727274	9082.66	931.4246026196802	DIAN
c910980e9ab74f968fc06448698b6222	19.154090909090908	8257.11	862.1771755381002	DIAN
c9720a1653744e6394b1a6fd2dc4329b	18.85909090909091	8795.17	932.7247047481321	DIAN
c9ccc00825c84869a8233570dc414628	19.865454545454547	13683.24	1377.5914332784182	DIAN
ca07d9aa8dbe414db1abc9a2e00eef6b	18.578181818181818	2373.46	255.5104717165786	DIAN
ca238ce8572b480b9d0792f2b5833407	17.103181818181817	9458.62	1106.0655380444896	DIAN
ca88a12d6e1a434e9463f3b1f4a45701	17.757727272727273	2266.36	255.25338521002382	DIAN
ca88f5daf8934fbe9e94a9441817f0ce	14.914545454545454	6928.9	929.1466536632939	DIAN
cbb7b7249e1e4cc28ed417833ab18d14	19.328181818181818	7140.95	738.915855321951	DIAN
cc9b62eec3fd4761955107a715026b2e	18.244545454545456	1894.83	207.71468433903033	DIAN
ccb19386d0104c59b10caf3d4d12328d	18.346363636363638	8810.62	960.4758931668401	DIAN
cd7c4affc77d47969647a72b66212994	18.776363636363637	9312.15	991.9013266195409	DIAN
ce04bc56b1fc4654bb0a5c3d29d3f32b	19.01818181818182	2102.59	221.1136711281071	DIAN
ce46e02cf68d4f3fbe4ef9c0c247940b	17.507727272727273	7477.89	854.2388036451438	DIAN
ce586523709f4acbac57b638fa5e3d56	18.509545454545457	1412.03	152.57316863534783	DIAN
ce63a99527b140d0b8690e804a1e606b	20.14409090909091	1986.39	197.21813299636707	DIAN
cea748b039c04872a3d91073aa492497	18.456363636363637	11580.56	1254.9124224214363	DIAN
cf02d430aadd49a49823a6ccb9067124	18.322727272727274	4524.09	493.82277350533366	DIAN
cfa016c01571438f85218748fb1b35b2	24.999545454545455	13798.51	1103.9008709249258	DIAN
cfa2205692fe4b69adf497cc3510ab31	19.306818181818183	8103.12	839.4050147145379	DIAN
cfe27d31c42a409d89dd168789c417bf	20.21318181818182	2846.74	281.6716364208774	DIAN
d0a84f297d7b44f392f5154a573fe335	20.580909090909092	12337.87	1198.962586686691	DIAN
d0b2b0431a3b45278d6f22373a6a32d6	17.936818181818182	8589.07	957.7027444818934	DIAN
d150e9a69bf4458ea69c04ac3f09ef95	18.7	10673.06	1141.503743315508	DIAN
d17fd533b9a84c01af55c2995ce8e359	18.69090909090909	11312.02	1210.4301556420235	DIAN
d1d1f33725194b798231bfeec02fa4ae	17.82318181818182	7508.77	842.584682869603	DIAN
d23b3e33ed084a64b5ce9e3675639897	17.46318181818182	9537.34	1092.2797574116973	DIAN
d2852f075ed0491e8ca640fdd46ba252	18.257272727272728	9385.79	1028.1699945227308	DIAN
d2d1d9820acf4340898abd24298a4199	18.581818181818182	8878.68	955.6309197651664	DIAN
